hour,t(sec),Tap(pu),Type,Name,Step_1
2,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
3,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
4,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
5,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
6,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
7,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
8,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
9,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
10,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
11,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
12,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
13,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
14,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
15,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
16,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
17,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
18,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
19,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
20,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
21,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
22,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
23,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
24,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
25,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
26,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
27,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
28,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
29,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
30,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
31,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
32,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
33,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
34,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
35,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
36,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
37,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
38,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
39,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
40,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
41,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
42,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
43,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
44,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
45,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
46,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
47,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
48,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
49,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
50,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
51,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
52,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
53,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
54,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
55,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
56,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
57,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
58,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
59,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
60,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
61,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
62,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
63,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
64,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
65,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
66,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
67,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
68,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
69,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
70,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
71,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
72,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
73,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
74,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
75,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
76,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
77,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
78,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
79,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
80,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
81,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
82,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
83,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
84,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
85,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
86,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
87,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
88,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
89,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
90,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
91,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
92,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
93,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
94,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
95,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
96,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
97,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
98,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
99,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
100,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
101,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
102,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
103,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
104,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
105,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
106,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
107,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
108,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
109,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
110,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
111,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
112,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
113,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
114,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
115,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
116,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
117,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
118,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
119,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
120,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
121,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
122,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
123,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
124,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
125,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
126,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
127,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
128,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
129,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
130,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
131,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
132,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
133,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
134,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
135,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
136,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
137,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
138,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
139,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
140,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
141,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
142,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
143,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
144,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
145,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
146,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
147,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
148,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
149,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
150,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
151,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
152,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
153,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
154,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
155,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
156,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
157,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
158,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
159,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
160,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
161,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
162,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
163,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
164,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
165,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
166,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
167,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
168,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
169,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
170,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
171,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
172,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
173,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
174,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
175,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
176,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
177,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
178,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
179,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
180,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
181,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
182,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
183,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
184,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
185,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
186,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
187,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
188,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
189,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
190,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
191,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
192,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
193,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
194,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
195,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
196,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
197,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
198,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
199,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
200,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
201,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
202,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
203,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
204,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
205,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
206,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
207,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
208,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
209,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
210,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
211,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
212,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
213,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
214,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
215,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
216,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
217,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
218,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
219,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
220,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
221,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
222,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
223,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
224,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
225,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
226,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
227,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
228,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
229,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
230,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
231,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
232,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
233,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
234,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
235,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
236,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
237,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
238,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
239,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
240,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
241,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
242,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
243,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
244,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
245,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
246,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
247,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
248,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
249,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
250,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
251,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
252,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
253,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
254,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
255,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
256,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
257,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
258,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
259,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
260,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
261,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
262,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
263,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
264,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
265,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
266,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
267,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
268,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
269,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
270,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
271,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
272,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
273,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
274,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
275,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
276,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
277,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
278,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
279,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
280,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
281,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
282,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
283,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
284,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
285,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
286,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
287,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
288,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
289,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
290,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
291,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
292,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
293,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
294,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
295,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
296,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
297,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
298,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
299,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
300,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
301,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
302,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
303,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
304,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
305,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
306,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
307,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
308,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
309,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
310,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
311,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
312,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
313,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
314,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
315,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
316,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
317,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
318,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
319,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
320,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
321,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
322,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
323,0.0,1.0375,Transformer,monregcontrol-reg_contr_a,
324,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
325,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
326,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
327,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
328,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
329,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
330,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
331,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
332,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
333,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
334,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
335,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
336,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
337,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
338,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
339,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
340,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
341,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
342,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
343,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
344,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
345,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
346,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
347,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
348,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
349,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
350,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
351,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
352,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
353,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
354,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
355,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
356,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
357,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
358,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
359,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
360,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
361,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
362,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
363,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
364,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
365,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
366,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
367,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
368,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
369,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
370,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
371,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
372,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
373,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
374,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
375,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
376,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
377,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
378,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
379,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
380,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
381,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
382,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
383,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
384,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
385,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
386,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
387,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
388,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
389,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
390,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
391,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
392,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
393,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
394,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
395,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
396,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
397,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
398,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
399,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
400,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
401,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
402,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
403,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
404,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
405,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
406,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
407,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
408,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
409,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
410,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
411,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
412,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
413,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
414,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
415,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
416,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
417,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
418,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
419,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
420,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
421,0.0,1.01875,Transformer,monregcontrol-reg_contr_a,
422,0.0,1.01875,Transformer,monregcontrol-reg_contr_a,
423,0.0,1.01875,Transformer,monregcontrol-reg_contr_a,
424,0.0,1.01875,Transformer,monregcontrol-reg_contr_a,
425,0.0,1.025,Transformer,monregcontrol-reg_contr_a,
426,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
427,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
428,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
429,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
430,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
431,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
432,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
433,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
434,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
435,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
436,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
437,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
438,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
439,0.0,1.03125,Transformer,monregcontrol-reg_contr_a,
